time,seconds_elapsed,z,y,x
1763481166027658500,21.111658447265626,120.01139831542969,-314.6990051269531,99.0761947631836
1763481166037659400,21.121659423828124,120.02359771728516,-314.3573913574219,98.80780029296875
1763481166047660300,21.131660400390626,120.75559997558594,-314.8819885253906,98.89319610595703
1763481166057659400,21.141659423828123,121.07279968261719,-315.04058837890625,99.0761947631836
1763481166067659500,21.151659423828125,120.9751968383789,-313.55218505859375,100.04000091552734
1763481166077659100,21.1616591796875,121.37779998779297,-315.2236022949219,98.97859954833984
1763481166087642600,21.171642578125,121.26799774169922,-315.3699951171875,99.34459686279297
1763481166107660800,21.191660888671876,121.37779998779297,-315.26019287109375,99.45439910888672
1763481166117659600,21.20165966796875,121.06060028076172,-315.49200439453125,99.13719940185547
1763481166127659500,21.211659423828124,120.64579772949219,-315.28460693359375,98.6613998413086
1763481166137659400,21.221659423828125,120.42620086669922,-315.4432067871094,98.84439849853516
1763481166147660500,21.23166064453125,121.48759460449219,-315.1991882324219,99.17379760742188
1763481166157659600,21.24165966796875,121.17039489746094,-315.2113952636719,99.1615982055664
1763481166167659800,21.25165966796875,121.15819549560547,-315.89459228515625,98.81999969482422
1763481166177659100,21.2616591796875,121.69499969482422,-315.565185546875,99.14939880371094
1763481166187659000,21.271658935546874,122.64659881591797,-315.7481994628906,98.96640014648438
1763481166197659400,21.281659423828124,122.31719970703125,-316.3581848144531,98.5271987915039
1763481166207679000,21.291678955078126,123.37860107421875,-316.54119873046875,98.24659729003906
1763481166217659400,21.301659423828124,122.95159912109375,-316.6875915527344,97.94159698486328
1763481166227659300,21.3116591796875,123.48839569091797,-316.6510009765625,98.05139923095703
1763481166237660200,21.32166015625,123.69580078125,-316.93157958984375,98.03919982910156
1763481166247659500,21.331659423828125,123.0614013671875,-316.54119873046875,97.57559967041016
1763481166257659600,21.34165966796875,122.95159912109375,-316.7973937988281,97.74639892578125
1763481166267659300,21.3516591796875,122.85399627685547,-316.4924011230469,98.05139923095703
1763481166277659000,21.361658935546874,123.37860107421875,-316.406982421875,97.88059997558594
1763481166287659300,21.3716591796875,122.6343994140625,-316.5777893066406,98.13679504394531
1763481166297682200,21.38168212890625,122.2073974609375,-316.98040771484375,97.90499877929688
1763481166307659300,21.3916591796875,122.31719970703125,-316.55340576171875,98.41739654541016
1763481166317659100,21.4016591796875,122.2073974609375,-316.73638916015625,98.40519714355469
1763481166327658800,21.41165869140625,122.6343994140625,-316.3825988769531,98.24659729003906
1763481166337659600,21.42165966796875,122.64659881591797,-316.3581848144531,97.6731948852539
1763481166347659800,21.43165966796875,121.58519744873047,-316.3703918457031,97.74639892578125
1763481166357659400,21.441659423828124,122.2073974609375,-316.7120056152344,97.83179473876953
1763481166367659000,21.451658935546874,122.43920135498047,-316.3703918457031,96.69719696044922
1763481166377646000,21.46164599609375,122.74419403076172,-317.0292053222656,96.56299591064453
1763481166387659000,21.471658935546873,122,-317.1999816894531,96.05059814453125
1763481166397662200,21.481662109375,122.6343994140625,-317.38299560546875,95.86759948730469
1763481166407658800,21.49165869140625,123.28099822998047,-317.0413818359375,95.51380157470703
1763481166417659100,21.5016591796875,122.85399627685547,-317.0169982910156,95.02579498291016
